token;sentiment
['100ml', ',', 'wszytko', 'super', 'tylko', 'co', 'z', 'tego', 'jesli', 'na', 'mojej', 'skórze', 'otrzymuje', 'sie', 'moze', 'do', 'godziny', ',', 'ale', 'to', 'tak', 'jak', 'porządnie', 'sie', 'wyperfumuje'];0
['lakierów'];0
['charakteru'];0
[','];0
[',', 'któremu', 'nie', 'mogę', 'się', 'oprzeć', ','];1
['sukni', 'wieczorowej'];0
['szczególności'];0
['dostępne'];0
['twarzy'];0
['aluminiową'];0
['zwykła', 'butelka', ',', 'bez', 'rewelacji', '.'];0
['mięso'];0
['już'];0
['być', 'nie', 'wygórowana'];0
['znaczków', 'odblaskowych'];0
['nie'];0
['.'];0
[','];0
['trochę'];0
['.'];0
['do', 'ciała'];0
['uwielbiam', 'wprost', 'ten', 'zapach', '.'];1
['jestem', 'zadowolona', ',', 'że', 'go', 'mam', ',', 'mimo', ',', 'że', 'używam', 'sporadycznie'];1
['procent'];0
[','];0
['bardzo', 'estetyczne', ',', 'wygodne', ',', 'higieniczne', ',', 'tylko', 'ciężko', 'ocenić', 'ile', 'kremu', 'zostało', '.'];1
['-'];0
['tylko', 'że', 'jakość', 'wykonania', 'jest', 'bardzo', 'słaba', 'i', 'biżuteria', 'niewarta', 'zapłaconych', 'za', 'nią', 'pieniędzy'];-1
['reasumując', ',', 'a', 'starał', 'em', 'się', 'zrobić', 'to', 'bardzo', ',', 'bardzo', 'delikatnie', ',', 'opowiadania', 'Toma', 'Hanksa', 'są', 'o', 'niczym', 'i', 'bez', 'większej', 'wartości', '.'];-1
['bardzo', 'miły', 'przestronny', 'lokal', ',', 'wystrój', 'al', 'a', 'fabryka', ',', 'z', 'racji', 'ogromnej', 'przestrzeni', 'troszkę', 'słabo', 'z', 'ogrzewaniem', '.', '.', '.', 'ale', 'podczas', 'tańczenia', 'to', 'nie', 'przeszkadza', '.'];1
[',', 'jeżeli', 'sami', 'robią', ','];0
['mi'];0
['liberalny'];0
['profesjonalny'];0
['kupiła', 'm', 'bikini', 'i', 'jestem', 'bardzo', 'zadowolona', '.'];0
['się'];0
['łydki'];0
[',', 'ścierając', 'przy', 'tym', 'plastik', 'z', 'osłony', 'stałej', ',', 'i', 'starta', 'marchewka', 'była', 'do', 'wyrzucenia', 'bo', 'z', 'kawałkami', 'plastiku'];-1
['W', 'opisie', 'było', 'stan', 'bardzo', 'dobry', 'niestety', 'jestem', 'bardzo', 'rozczarowana'];0
['niezbędne'];0
['lepkie', 'stoliki', 'i', 'szklanki', ',', 'miejsce', 'nie', 'zachęca', 'do', 'ponownego', 'odwiedzenia'];-1
['odrobiną', 'słodyczy'];0
['pod', 'bluzką'];0
['manipulacji', 'przez', 'nierealistyczne', 'zdjęcia'];-1
['śliniła', 'm', 'niesamowicie', ',', 'a', 'siedzenie', 'na', 'zmianę', 'góra', 'później', 'dół', 'to', 'męczarnia'];-1
['Cool'];0
['kurtka'];0
['bardziej'];0
['to'];0
['została'];0
['wielkie', 'ukłony'];0
[',', 'pasażerów', 'poraktowali', 'jak', 'bydło', ',', 'bagaże', 'wyrzucono', 'na', 'podłogę', 'w', 'miejscu', 'check', 'in', ',', 'w', 'sposób', 'taki', 'ze', 'każdy', 'mógł', 'dosłownie', 'wybrać', 'sobie', 'bagaż'];-1
['bardzo', 'dobra', 'dostępność', 'produktów', ',', 'szybka', 'wysyłka', ',', 'bardzo', 'dobrze', 'zabezpieczone', 'przesyłki', '.'];1
['owszem', ',', 'nie', 'rozwarstwiają', 'się', 'jakoś', 'tragicznie'];0
['inna', 'sprawa', ',', 'to', 'że', 'swoją', 'beznadziejną', 'ofertą', 'depozytową', 'chyba', 'zniechęcił', 'wszystkich', 'klientów', 'umiejących', 'liczyć', 'do', 'tysiąca', 'i', 'znających', 'podstawowe', 'działania', 'procentowe', '.'];-1
['dalej', 'ściągniętą', 'nawilżenia'];0
['wieczór'];0
['.'];0
['pasuje', 'i', 'do', 'garnituru'];1
['.'];0
[','];0
['pyszne'];0
['małpujemy', 'kraje', ',', 'które', 'pogrążyły', 'się', 'w', 'nihilizmie', 'moralnym'];0
['staram', 'się', 'skończyć', 'to', 'niefortunne', 'opakowanie'];-1
['Versace'];0
['przesolone'];0
['fajny', 'wybór', 'przekąsek', 'i', 'dań', ',', 'w', 'smaku', 'bez', 'przesadnej', 'rewelacji', ',', 'ale', 'są', 'w', 'porządku', 'do', 'piwka', 'i', 'naprawdę', 'spore', '!'];0
[',', 'po', 'wejściu', 'ceny'];0
['się', 'wybronić', 'przed', 'moją', 'niską', 'oceną', 'tego', 'lokalu', 'lecz', 'sposób', 'obsługi'];-1
['wszyscy'];0
[','];0
['to'];0
['że'];0
['rzeczywistości'];0
['Z', 'przeciętnego', 'lokalu', 'stał', 'się', 'miejscem', 'bardz', 'ok', '.', ',', 'chętnie', 'tam', 'będę', 'wpadała', '.'];0
['.'];0
['cudowny'];1
['tu'];0
['('];0
['krótko', 'i', 'trochę', 'droga'];0
['.'];0
['dania'];0
['bardzo', 'oryginalny', 'flakon', '-'];1
['tym', 'szamponie'];0
['ten'];0
['nadeszła'];0
[','];0
['do', 'wnętrza', 'koperty', 'i', 'kompas'];0
['za', 'złotówkę'];0
['wiele'];0
[','];0
['dla', 'wysmakowanych', 'mężczyzn'];1
['też', 'i', 'seksowny'];1
['wymuszania', 'pieniędzy'];0
['Po', 'chwili'];0
['w', 'kasie'];0
['szkoda'];-1
['aktorskich'];0
['nóż'];0
['dobry', 'początek', 'dnia', ',', 'jedyny', 'mankament', 'to', 'ilość', 'ludzi', 'również', 'chętnych', 'na', 'tą', 'promocję'];0
['.'];0
['minut'];0
['zupełnie'];0
['posiedzieć', 'wieczorem', 'ze', 'znajomymi', 'w', 'meksykańskim', 'klimacie'];0
['pewnej'];0
['mięso', 'bez', 'smaku'];-1
['fajnych', 'zdjęc'];1
['tym', 'zapachem'];0
['mojej'];0
['czasem'];0
['randki'];0
['owa', 'woda', 'dolce', '&', 'Gabbana'];0
['bardzo', 'ładny', 'zapach', ',', 'który', 'doskonale', 'się', 'utrzymuje', 'przez', 'kilka', 'godzin'];1
['szopy'];0
['.'];0
['slodki'];0
['idealne'];1
['nie', 'lubię', 'perfum'];-1
[',', 'przypominając', 'tanie', 'telewizyjne', 'filmy', ',', 'które', 'powstają', 'w', 'miesiąc'];-1
['tam'];0
['nauczania'];0
['wart', 'polecenia'];1
['technika'];0
['licznych'];0
[',', 'trzeba', 'tylko', 'poprawcować', 'nad', 'słabym', 'punktem', '-', 'obsługą'];-1
['bardzo', 'klasyczna'];0
['Sam', 'burger', 'był', 'dobry'];1
['budynków'];0
['.'];0
['najkorzystniejsze'];0
['z', 'najpiękniejszych', 'gatunków', 'o', 'wspaniałym', 'jesiennym', 'przebarwieniu', 'liści'];0
['blender'];0
[','];0
['ten', 'biustonosz', 'jest', 'beznadziejny', '.'];0
['mnie', 'nie', 'przekonuje'];-1
['na', 'klatę'];0
[','];0
['samym', 'początku'];0
['pierwsze', 'chłodzenie', 'w', 'czasie', 'mycia', 'głowy'];0
['Obsluga', 'i', 'szybkość', 'wysylki', 'bardzo', 'dobra'];1
['za'];0
['z', 'sephory'];0
['każdej', 'ceny'];0
['Z', 'tak', 'chamską', 'obsługą'];-1
['konkurencji', 'katolicyzmu'];0
['Ale', 'pojawiło', 'się', 'wtedy', ',', 'gdy', 'mimo', ',', 'iż', 'rajstopy', 'wyglądają', 'dobrze', ',', 'mają', 'elegancki', 'wzór', '…', 'to', 'materiał', 'z', 'jakiego', 'są', 'wykonane', 'przekreśla', 'wszystko'];0
['.'];0
['polecam', 'dla', 'każdego', 'wyrafinowanego', 'pana', '.'];1
['wszystkie'];0
['bo', 'w', 'końcu', 'pochodzą', 'z', 'jednego', 'z', 'najlepszych', 'domów', 'mody', ',', 'a', 'mianowicie', 'Versace', 'i', 'zostały', 'wylansowanie', 'przez', 'samą', 'Donatellę', ',', 'właścicielkę', 'ww', '.'];0
['wszystkim'];0
['posłuchać'];0
['śmie', 'kosztować', '200', 'zł', 'i', 'nazywa', 'siebie', 'grą'];-1
['.'];0
['oczywiście', 'tradycyjnym', 'śródziemnomorskim', 'stylem'];0
['zdecydowanie'];0
['dobre'];0
['zmusił', 'ją', 'do', 'wydania', 'pieniędzy'];-1
['bardzo', 'elegancki', 'a', 'równocześnie', 'sexowny'];1
['śliczny', 'różowy', 'kolor'];1
['dla', 'siedmio', '-', 'ośmiolatków', ','];0
['być', 'lżejsze'];0
[',', 'mam', 'ten', 'odtwarzacz', 'już', 'dziesięć', 'lat'];0
['nastolatki'];0
['mocno', 'poranił', 'wrażliwą', 'duszę', 'młodego', 'człowieka'];0
['jednak', 'ja', 'dostała', 'm', 'innego', 'lektora', 'niż', 'ona', 'i', 'szybko', 'zrezygnowała', 'm', 'bo', 'w', 'ogóle', 'mi', 'się', 'nie', 'podobało'];-1
['to'];0
['nasze'];0
['tylko', 'dobrze'];1
['smakowite'];0
[',', 'po', 'pierwszym', 'użyciu'];0
['moją'];0
['do', 'długich', 'włosów'];0
['.'];0
[','];0
['jest'];0
['się'];0
['wanilii'];0
['.'];0
[','];0
['zdjęcia'];0
['styraks', 'u'];0
['świeccy', 'i', 'religijni', 'przedstawiciele', '800', 'tysięcy', 'mieszkających', 'w', 'Izraelu', 'Arabów'];0
['drobnej'];0
['na', 'samym', 'początku'];0
['-'];0
['według', 'mnie', 'jest', 'to', 'prześliczny', 'biustonosz', '.'];0
['bardzo', 'praktyczny'];1
[',', 'nie', 'polecam'];-1
['na', 'wysokości'];0
['jego'];0
['ludobójstwo', 'i', 'zbrodnie', 'przeciwko', 'ludzkości'];0
['napewno'];0
['słodkie', ',', 'jak', 'dla', 'mnie', 'za', 'mocno', 'plastikowe', '-', 'naprawdę', 'czuła', 'takie', 'sztuczne', ',', 'plastikowe', 'słodycze'];-1
['głęboką'];1
[','];0
['wspaniałe'];0
['obrzydzenia', 'przyprawiającego', 'o', 'nowe', 'mdłości'];0
['zobaczyć', 'jakie', 'akcesoria', 'tam', 'nazbierali', ',', 'jedzenie', 'bez', 'zarzutów', ',', 'chleb', 'jeśli', 'pamiętam', 'dobrze', 'maja', 'własny'];1
['szarpaną', 'wołowiną', 'i', 'łagodne'];0
['niektórzy'];0
['czy', 'też'];0
[','];0
['.'];0
['innych'];0
['mi', 'nie', 'trzeba'];0
['pseudo'];0
['!'];0
['w', 'dobrym', 'miejscu'];1
['firma', 'ta', 'ma', 'uznaną', 'markę', 'w', 'świecie', 'perfum', '.'];0
['niestety', 'muszę', 'ją', 'oddać', 'ponieważ', 'koronka', 'przy', 'dekolcie', 'odstaje', 'i', 'to', 'nie', 'wygląda', 'dobrze', ',', 'do', 'tego', 'jest', 'na', 'mnie', 'za', 'szeroka', 'w', 'biuście', 'i', 'przez', 'to', 'pogrubia'];-1
['uprawianie', 'czarnej', 'magii'];0
['potrawie', ',', 'ogólnie', 'całość', 'kwaśna', ',', 'niedoprawiona', 'i', 'bez', 'smaku'];-1
['przeczytaniu', 'tego', 'artykułu', 'do', 'chodzę', 'do', 'wniosku', 'że'];0
['roletki', 'do', 'auta', 'sie', 'rozpadły', 'na', 'pierwszej', 'najechanej', 'przez', 'auto', 'dziurze'];0
['prostu'];0
['przez', 'wiele', 'lat'];0
['byle'];0
[',', 'niestety', ','];-1
['się'];0
['ochotę', 'na', 'słuchanie', 'ich', 'w', 'przyszłości'];0
['miesiącach', 'od', 'zakupu'];0
['pewnych', 'zasad'];0
['oskarżeni', 'o', 'jego', 'późniejsze', 'zabójstwo'];0
['się'];0
['polecam', 'produkt', ',', 'gdyż', 'nie', 'tylko', 'ładnie', 'się', 'prezentuje', 'pod', 'bluzeczką'];1
['złotych'];0
['słaba'];0
['po', 'spryskaniu'];0
['nóż'];0
['pyszne'];0
['czasami', 'na', 'talerzu'];0
['świetna', 'aranżacja', ',', 'bywa', 'trochę', 'bajzel', 'na', 'stolikach', ',', 'ale', 'ogólne', 'wrażenie', 'bardzo', 'dobre', '!'];0
['też'];0
['najlepszy'];1
['zdecydowanie'];0
['jakoś', 'tragicznie'];-1
['.'];0
['się'];0
['pozostałe', 'właściwości'];0
['!'];0
['wtedy', 'nie', 'ma', 'kolejek'];0
['slabej'];0
['bardzo'];0
['swobodnych'];1
['Sama', 'nie', 'była', 'm', 'przekonana', 'do', 'tych', 'produktów', ',', 'bo', 'tak', 'je', 'wszyscy', 'reklamowali', ',', 'że', 'aż', 'podejrzane', ',', 'ale', 'kupiła', 'm', 'ostatnio', 'kilka', 'wosków', 'i', 'naprawdę', 'jestem', 'w', 'szoku', 'jak', 'one', 'pięknie', ',', 'mocno', 'i', 'długo', 'pachną', '.'];1
[','];0
['przez', 'cały', 'dzień'];0
['możliwości', 'rozwoju'];0
['przy', 'tym'];0
['moje', 'rozczarowanie', 'tymi', 'liniami', 'lotniczymi', 'sięga', 'zenitu', ',', 'niby', 'taki', 'przyjazny', 'pasażerom', 'przewoźnik', 'a', 'nie', 'chce', 'zwrócić', 'za', 'bilety', 'na', 'lot', 'który', 'oni', 'sami', 'odwołali', '!', '!', '!'];-1
['za', 'pyszne', 'jedzenie', ')'];1
['życzenia'];0
['sklepie', 'w', 'doniczce'];0
['jedna', 'malutka', 'uwaga', ':', 'pamiętajcie', 'częściej', 'o', 'paniach', ',', 'które', 'noszą', 'figi', ',', 'a', 'nie', 'stringi', '.'];0
['konieczne', 'jest', 'przesadzanie'];0
['niezwykle'];0
['zapach', 'zaczął', 'drażnić'];-1
['idealna'];0
['dramatyczną', 'decyzją', 'Beatki'];0
['bardzo', 'ładny'];1
['.'];0
['plus'];0
['dopelniaja', 'smierdzace', ',', 'lepia', 'ce', 'sie', 'i', 'brudne', 'gabki', ',', 'szatnia', 'ciasna', ',', 'bez', 'wentylacji', ',', 'zaparowana', ',', 'smierdzaca', 'potem', 'i', 'skarpetami', '-', 'ogolnie', 'dramat', '.'];-1
['tajemniczość'];0
[','];0
['dla', 'pań', 'o', 'dorodnym', 'biuście'];0
['w', 'tym', 'tygodniu', 'wyślą', 'zakupioną', 'rzecz', '.', '.'];0
['wczesny', 'poranek'];0
['muza', 'i', 'można', 'spotkać', 'fajnych', 'ludzi'];1
['zieminiaki'];0
['lepiej', 'nie', 'zobaczyła', 'm', 'bo', 'wizyta', 'przebiegła', 'pozytywnie', 'i', 'bardzo', 'mi', 'pomógł', ',', 'miał', 'fachowe', 'i', 'empatyczne', 'podejście', 'do', 'pacjenta', '.'];1
['ta'];0
['bardzo'];0
[','];0
['z', 'proszku'];0
['do', 'jedzenia'];0
['jałmużnę'];0
['z', 'niej'];0
['nas'];0
['dla', 'mas'];0
['faktycznie'];0
['nie'];0
['.'];0
['prosty'];0
['pospolita'];0
['wart', 'polecenia'];1
['wspaniałe', 'pokoje', 'i', 'miłe', 'wnętrze', 'pensjonatu'];1
['.'];0
['bo', 'jest', 'tak', 'popularne'];0
['delikatnie', 'mówiąc', 'bardzo', 'przeciętny', ',', 'żeby', 'nie', 'powiedzieć', 'niedobry'];-1
['Po', 'drugie', 'jest', 'to', 'miejsce', 'z', 'najfajniejszą', 'obsługą', 'w', 'Warszawie', '.'];0
['.'];0
['dobrze', 'zjeść'];1
['ta'];0
['to', 'duże', 'kubki', 'na', 'kawę'];0
['.'];0
['-'];0
['.'];0
['się'];0
['zaczynam', 'myśleć', 'o', 'kupnie', 'drugiej'];0
['trochę', 'za', 'dużo', 'produktu'];0
['mnie'];0
['cała'];0
['wszyscy', 'wiedzą', ',', 'że', 'region', 'Molise', 'leży', 'w', 'strefie', 'silnej', 'aktywności', 'sejsmicznej'];0
['jednak'];0
['na', 'rzadko', 'widywanych', 'bliskich'];0
['w', 'przystępnej', 'cenie'];1
['nie'];0
['jego'];0
[',', 'mój', 'pies', 'dostał', 'po', 'niej', 'okropnego', 'uczulenia', ','];-1
['.'];0
['jeden'];0
[',', 'że', 'włożę', 'go', 'pod', 'elegancką', 'bluzkę', 'na', 'Sylwestra'];0
['.'];0
['em'];0
['zadowolona'];1
['produkt', 'warty', 'zakupu', 'już', 'go', 'nie', 'kupie'];0
['jedne', 'z', 'najładniejszych', 'perfum', 'jakie', 'kiedykolwiek', 'miałem'];1
['.'];0
[','];0
['szóstego', 'odcinka'];0
[',', 'to', 'nie', 'spodnie', 'tylko', 'raczej', 'leginsy', 'i', 'to', 'bardzo', 'cienkie', ',', 'na', 'zdjęciu', 'wyglądają', 'na', 'solidne', 'i', 'na', 'zwykle', 'spodnie', 'a', 'w', 'rzeczywistości', 'są', 'cieniutkie'];0
['zdecydowanie'];0
['cały'];0
['jest'];0
['em'];0
['jeszcze'];0
['w', 'perfumach'];0
['nie', 'moge', 'przebrnąć', 'żeby', 'zużyc', 'go', 'do', 'końca', ',', 'bardzo', 'przeciętny', '-', 'ot', 'taki', 'myjac', 'zek'];-1
['nie', 'jadlem'];0
['licznych', 'kontrowersyjnych', ',', 'by', 'nie', 'powiedzieć', 'brzydkich', 'zakamarków'];-1
['to'];0
['na', 'wiek'];0
['osłony', 'stałej'];0
['zupełnie', 'nie', 'obrazują', 'tego', 'co', 'się', 'w', 'nich', 'znajduje'];-1
['flakon'];0
['drzewną'];0
['masakra', 'w', 'całym', 'tym', 'rejonie'];-1
['ten'];0
['których'];0
['mających', 'w', 'sobie', 'tę', 'nutę'];0
['tył', 'głowy'];0
['pierwszy'];0
['zupełnie', 'nie', 'narzucający', 'się', ',', 'bardzo', 'dyskretny', 'i', 'odpowiedni', 'na', 'co', 'dzień', '.'];0
['szczególnie'];0
['ta'];0
['przełęcz'];0
['m'];0
['prezent'];0
['funkcjonalny'];1
['wysokiej', 'ceny'];0
['nieco'];0
['.'];0
['w', 'dobrej', 'formie'];0
['-'];0
"['""']";0
['to'];0
['się'];0
[','];0
['m'];0
['smaczne', 'ciasta', '(', 'sernik', 'to', 'mistrzostwo', 'świata', ')', ',', 'dobe', 'piwa', ',', 'kawa', 'taka', 'sobie', '.'];1
['poszła', 'm', 'na', 'zakupy', 'do', 'salonu', 'bo', 'to', 'co', 'na', 'stronie', 'internetowej', 'wyglądało', 'źle', 'na', 'żywo', 'okazało', 'się', 'super', 'kolekcją', ','];0
['miejsko', '-', 'gminnym'];0
['m'];0
['właśnie', 'cena', 'i', 'opakowanie'];0
['obciąć', 'nawet', 'maltańczyka'];0
['niedobry'];0
['pewnie'];0
['nie', 'wiem', 'co', 'się', 'stało'];0
['może'];0
['z', 'moim', 'naturalnym', 'zapachem'];0
[','];0
['wyostrzony'];0
['w', 'Lourdes'];0
['wadliwy'];-1
['najlepsze', 'od', 'd&', 'g'];1
['może', 'i', 'ten', 'produkt', 'hamuje', 'wydzielanie', 'potu', 'ale', 'co', 'z', 'tego', 'kiedy', 'nie', 'da', 'się', 'go', 'używać', 'bez', 'uszczerbku', 'dla', 'zdrowia', '.'];-1
['.'];0
['jakie', 'są', 'ale', 'dobra', 'lokalizacja', ',', 'miła', 'obsługa'];1
['!'];0
['może', 'spontaniczny'];1
['aż', 'żal', 'patrzeć', 'jak', 'lokal', ',', 'który', 'był', 'kiedyś', 'taki', 'dobry', 'tak', 'się', 'stoczył', '.'];-1
['zapach'];0
['męski', 'zapach'];0
['liczne'];0
['muzyki'];0
['rano'];0
['niegdyś', 'znienawidzone', 'spodnie', '-', 'rurki', 'dzisiaj', 'cieszą', 'się', 'powodzeniem', 'i', 'są', 'chętnie', 'wybieranym', 'modelem', '.'];0
['pewnej', 'siebie', 'i', 'zdecydowanej'];0
['nie', 'ładuje', ',', 'straszna', 'szkoda', ',', 'bardzo', 'go', 'lubił', 'em', '.'];0
['managerów', 'czy', 'nawet', 'jakość', 'samych', 'dań', '.', '.', '.', '.'];0
['pewnym'];0
['.'];0
['mademoiselle'];0
['turystów'];0
['jakości', 'kuchni'];0
['republika'];0
['może'];0
"['fabuła', ',', 'gra', '""', 'aktorów', '""', 'jest', 'żenująca', ',', 'porażka', 'polskiej', 'kinematografii']";-1
['sobie'];0
['zazdrości'];0
['żeby', 'długo', 'porosła'];0
['miejsce', 'do', 'zwiedzenia'];0
['to', 'drogie', 'mydło'];0
"['tejże', '""', 'powieści']";0
['skromne', 'z', 'kolorową', 'nalepką'];1
['gorącej'];0
['znaków', 'drogowych'];0
['wypróbowania', 'zainwestować'];0
['perfumowana', 'Euphoria', 'marki', 'Calvin', 'klein'];0
['projekcja', 'bliskoskórna'];0
['jest'];0
['na', 'codzień', 'jak'];0
['jako', 'wybitny', 'znawca', 'problemów', 'harmonizowania', 'prawa', 'irlandzkiego', 'i', 'europejskiego'];0
['idealnie'];0
['długo'];0
['go'];0
['takich', 'scenkach'];0
['najgorszy', 'pomysł', 'wieczoru'];-1
['tak'];0
['tego'];0
['.'];0
['liść', 'pomidora', 'i', 'cytrusy', 'nadają', 'mu', 'niepowtarzalnego', 'charakteru'];1
['pełną'];1
['jak', 'się', 'człowiek', 'wczyta', 'w', 'regulamin', 'promocji', 'to', 'się', 'okazuje', 'że', 'to', 'jedno', 'wielkie', 'oszustwo', 'i', 'nie', 'ma', 'żadnego', 'flakonika', 'gratis', ',', 'co', 'najwyżej', 'zniżka', ',', 'nie', 'polecam', '.'];-1
['mękę'];0
['lat'];0
['arogancka'];0
['przecież', 'instytucja', 'sama', 'w', 'sobie'];0
['.'];0
['swoim', 'urokiem'];1
['drodze'];0
['nie', 'wytrzymuje', 'przy', 'średnim', 'obciążeniu', 'pol', 'dnia'];0
"['chyba', 'podróbka', ',', 'bo', 'zapach', 'jest', 'bardzo', 'nietrwały', 'i', 'ulatnia', 'się', 'bardzo', 'szybko', ',', 'jeśli', 'chodzi', 'o', 'stosunek', 'jakości', 'do', 'ceny', 'to', 'bardzo', 'słabo', ',', 'uważajcie', 'żeby', 'się', 'nie', 'naciąć', 'na', 'takie', '""', 'promocje', '""']";-1
['fascynacji', 'i', 'wzajemnego', 'przyciągania', 'siebie'];0
['przyjemny'];1
['na', 'słuchanie', 'ich', 'w', 'przyszłości'];0
['się'];0
['limonką'];0
['wieczorowych'];0
['klasyczny', 'perfum', 'bardzo', 'trwała'];1
['sklepom'];0
['lodowatej'];0
['hałasem'];0
['rarytasowy', 'm'];0
['najlepsza', 'w', 'Warszawie'];1
['bardzo'];0
['cały'];0
['.'];0
[','];0
['tą', 'samą', 'kłamliwą', 'odp'];-1
['flakonik'];0
['to', 'po', 'prostu', 'świetna', 'zabawa'];1
['blond'];0
['w', 'Łodzi'];0
['uwielbiam', 'go', 'za', 'świeżość', 'i', 'trwałość', '.'];0
['ładnie', 'się', 'prezentuje'];1
['żukowską', 'do', 'czarnej', 'listy', 'i', 'nikomu', 'nie', 'radze', 'tam', 'chodzic', 'na', 'operacje', ',', 'bo', 'żukowska', 'jest', 'najgorsza', 'na', 'świecie'];-1
['szczerze', 'się', 'zawiodł', 'em', 'bo', 'nie', 'jest', 'to', 'ani', 'ładne', 'miejsce'];-1
"['wspaniały', ',', ""rock'n'rollowy""]";0
['jedne', 'posty', 'po', 'polsku'];0
['się'];0
['o', 'której'];0
['bezpieczny'];1
['myślała', 'm', 'że', 'skoro', 'gąbka', 'jest', 'tania', 'to', 'i', 'będzie', 'słaba', ',', 'a', 'tu', 'niespodzianka', '-', 'służy', 'dobrze', ',', 'łądnie', 'wygląda', ',', 'mogę', 'polecić', '.'];0
['tu'];0
['.'];0
['do', 'zmęczenia', 'i', 'bałaganu'];0
['mydło', 'ślicznie', 'pachnie', ',', 'nie', 'jest', 'to', 'zapach', 'chemiczny', 'ale', 'naturalny', '.'];1
['każdym'];0
['dobrych'];0
['dzień'];0
['wnętrze', 'dla', 'dzieci', 'i', 'rodziców', ',', 'lokal', 'w', 'dobrym', 'miejscu', ','];1
['bardzo'];0
['to', 'czarujący'];1
['większym'];0
['co', 'na', 'stronie', 'internetowej'];0
['bielizna', 'z', 'dobrych', 'jakosciowo', 'materiałów', '-', 'miękka', ',', 'przyjemna', 'w', 'dotyku'];1
['ukochane'];1
['fajnie', ',', 'że', 'ktoś', 'próbuje', 'jeszcze', 'grać', 'rocka', 'z', 'przytupem', ',', 'ale', 'najnowsza', 'płyta', 'wokalistki', 'nie', 'zawiera', 'ani', 'jednego', 'utworu', 'w', 'pełni', 'dobrego', '.'];0
['zakochała', 'm', 'się', 'cudne', 'miejsce', 'na', 'relaks', 'dla', 'wszystkich'];1
['jedzenie', 'ciekawe'];1
['kadra', 'ze', 'starymi', 'nawykami', 'w', 'ogóle', 'oderwana', 'od', 'rzeczywistości', 'tylko', 'sami', 'z', 'soba', 'się', 'kiszą'];-1
['ten', 'zapach', 'to', 'jest', 'ciekawa', 'sprawa'];0
['naprawdę'];0
['rozbawić', 'gości'];0
['wieczorem'];0
['cynamonu'];0
['słodkawa'];0
['!'];0
['bardzo', 'urokliwie'];1
['zimę'];0
['upłynąć', 'zanim', 'ze', 'słabego', 'lokalu', 'ta', 'restauracja', 'przeobraziła', 'się', 'w', 'porządne', 'miejsce'];0
['zniesmaczony', 'jestem', 'głównie', 'czasem', 'oczekiwania', ',', 'jedzenie', 'dobre', 'jednak', 'niesmak', 'obsługi', 'pozostaje', '.'];0
['wlosy'];0
['się'];0
['obserwatorzy', 'uroczystej', 'chwili'];0
['dość'];0
[','];0
['codziennego', 'użytku'];0
['z', 'drapieżną', 'kobietą', ',', 'która', 'koniecznie', 'chciała', 'pokazać', 'całemu', 'światu', 'swoją', 'niezależność', ',', 'kobiecość', 'i', 'seksapil'];0
[','];0
['ceniąca', 'sobie'];0
['czuł', ',', 'że', 'ojciec', 'był', 'by', 'z', 'niego', 'dumny', '.'];0
['ta', 'woda', 'perfumowana', 'ma', 'mocny', ',', 'specyficzny', 'zapach', '.'];0
['.'];0
['na', 'człowieka', 'pogrążonego', 'w', 'przyjacielskiej', 'pogawędce', 'z', 'diabłem'];0
['dostojny'];1
['prawdziwa', 'perła', 'wśród', 'biustonoszy', '!'];0
['w', 'tramwaju', 'duszno', 'i', 'nierzyjemnie'];-1
['wszystkich'];0
['trzeć'];0
['super'];0
[','];0
['poszukiwaniu', 'dobrego', 'makaronu'];1
['po', 'otwarciu'];0
['niejednokrotnie'];0
['nowsza'];0
['się'];0
['się'];0
[','];0
['odparzeń'];0
['zasłonę', 'milczenia'];0
['czy', 'skonczyły', 'mi', 'się', 'leki', ',', 'przeczytala', 'tylko', 'moje', 'wyniki', 'badań', 'z', 'którymi', 'przyszła', 'm'];0
['suche', 'szampony'];0
['pozoru'];0
['to', 'był', 'błąd', ',', 'gruby', 'błąd', '.'];0
['-'];0
['w', 'lokalu', 'czasami', 'bywa', 'ścisk', ',', 'ale', 'smak', 'domowego', 'jedzenia', 'rekompensuje', 'tą', 'niedogodność'];1
['.'];0
['-'];0
['jak', 'już', 'się', 'dodzwonisz', 'to', 'i', 'tak', 'niczego', 'sensownego', 'nie', 'powiedzą'];-1
['kolejna', 'pseudo', '-', 'hipster', 'ska'];-1
['zwłaszcza', 'w', 'weekendy'];0
['prosiaczkowy', 'róż'];-1
['beznadziejny'];-1
['lepiej'];1
['Dania', 'mogły', 'by', 'się', 'wybronić', 'przed', 'moją', 'niską', 'oceną', 'tego', 'lokalu', 'lecz', 'sposób', 'obsługi', 'oraz', 'sam', 'początek', 'naszej', 'wizyty', 'nie', 'pozwala', 'na', 'wystawienie', 'pozytywnej', 'oceny', '.'];-1
['biustonosz', 'bardzo', 'elegancki', 'a', 'równocześnie', 'sexowny', '.'];0
[','];0
['tylko', 'odburkiwał', 'że', 'to', 'nie', 'leży', 'w', 'jego', 'obowiązkach'];-1
