token;sentiment
['wyszli', 'śmy', 'rozczarowani', 'i', 'z', 'żalem', ',', 'że', 'wydali', 'śmy', 'tyle', 'pieniędzy', 'na', 'coś', ',', 'co', 'nie', 'było', 'podobne', 'do', 'jedzenia'];-1
['jedynym'];0
['historii'];0
['kiedy'];0
[','];0
['.'];0
['wymuszania', 'pieniędzy', 'i', 'rabunku'];0
['dla', 'nich'];0
['ona', 'dobra'];1
['nie', 'zawsze'];0
['przychodzę', 'bo', 'ona', 'nie', 'jest', 'od', 'tego'];0
['bardzo', 'przeciętny'];0
['dobrej'];1
['produkt', 'w', 'ogóle'];0
['wielkiej'];0
['wszystkie', 'techniki', 'nlp'];0
[','];0
['z', 'tą', 'czynnością'];0
['rozczarował', 'em', 'się'];-1
['stosunkowo', 'wysoka', 'ale'];0
['plusy'];0
['ciekawie'];0
['wszystkim'];0
['Warszawie'];0
['się'];0
['się'];0
['fajnie'];0
['stelaż'];0
['skórze', '(', 'mojej', 'przynajmniej', ')'];0
['go'];0
['twarda'];0
['pięknej'];0
['każdemu', 'kto', 'ma', 'problemy', 'z', 'cerą'];-1
[','];0
['w', 'przystępnej', 'cenie'];1
['jedne', 'z', 'najlepszych', 'perfum', 'jakie', 'miała', 'm', '.'];0
['lepiej'];0
['nie'];0
['fajną', 'maselniczkę', 'w', 'kształcie', 'puszki'];1
[',', 'w', 'smaku', 'jest', 'dla', 'mnie', 'okropny', 'i', 'nie', 'jestem', 'w', 'stanie', 'zjeść', 'nic', 'co', 'zawiera', 'choćby', 'jego', 'śladowe', 'ilości'];-1
['same', 'plusy', ',', 'pięknie', 'pachnie', ','];1
['tej'];0
['jeszcze', 'rok'];0
['pub'];0
['względu', 'na', 'dostęp', 'rozmiarów'];0
['ciekawy,\\'];0
['się'];0
['smaczne'];0
['nie'];0
['.'];0
['trzeba', 'się', 'prosić', ',', 'żeby', 'zrobić', 'zamówienie', '.'];0
['dobre', 'jedzenie'];1
['w', 'pięknych', 'kolorach'];1
['zapachu'];0
['jedzenie'];0
['produkt'];0
['wizualnie'];0
['flakonu', 'nie', 'lubiła', 'm', 'nigdy'];-1
['W', 'naszej', 'firmie'];0
['kanapka', 'z', 'kalmarem', 'wyśmienita', ',', 'śledzik', 'trochę', 'bez', 'wyrazu', 'ale', 'całkiem', ',', 'całkiem', '.'];0
['świetny', 'pomysł', 'na', 'prezent', 'na', 'urodziny'];1
['w', 'pełni'];0
['ten', 'biustonosz'];0
['plus', 'tego'];0
['to', 'perfum', 'miłości'];0
['całej'];0
['się'];0
['według', 'mnie'];0
['niepoważne'];0
['.'];0
['zapach', 'tego', 'kremu'];0
['nocą', 'dowieźć', 'klientom', 'byle', 'co', 'i', 'drogo'];-1
['kobiecy', ',', 'uwodzicielski', ',', 'dobrze', 'wyczuwalny', ',', 'ale', 'nie', 'ekstrawagancki', '.'];1
['zły'];-1
['moim', 'zdaniem', 'zapach', 'wyróżniający', 'się', 'z', 'tłumu'];1
['drogimi', 'knajpami'];0
['mam', 'nie', 'zauwazylam'];0
['.'];0
['pogrążonego', 'w', 'przyjacielskiej', 'pogawędce', 'z', 'diabłem'];0
['jest', 'wygodny', 'w', 'noszeniu', 'i', 'nie', 'podrażnia', 'skóry', '.'];0
['przyjemność'];1
['dobrze'];1
['prawdziwego'];1
['bardzo', 'przyjemne', 'i', 'klimatyczne', 'miejsce', '.'];0
['tą'];0
['radzę', 'omijać', 'szerokim', 'łukiem'];-1
['Gai', ',', 'piękny', 'dobrze', 'wykonany', 'i', 'wygodny'];1
['ja', 'mam', 'majtki', 'koronkowe'];0
['ścianie'];0
['konsytencja', 'bardzo', 'wodnista'];-1
['ja'];0
['tak'];0
['jeden', 'z', 'zapachów', 'Calvina', 'kleina'];0
['przepiękny'];1
['kolor', 'farbowanych', 'wlosow', 'przy', 'tym', 'szamponie', 'blaknie', 'w', 'tempie', 'naprawde', 'sprinterskim'];0
['zamówienie'];0
['wszystkim'];0
['Versace'];0
[',', 'że', 'czekolada', 'wzmacnia', 'antyutleniacze', 'znajdujące', 'się', 'we', 'krwi', ',', 'zwiększając', 'odporność', 'na', 'zaburzenia', 'serca', 'i', 'naczyń', 'wieńcowych'];0
['kozim'];0
['wyniesione', 'głównie', 'ze', 'środowiska', 'rodzinnego'];0
['właściwie', 'nie', 'ma', 'wyboru', 'rozmiarów', '-', 'pozostają', 'wyłącznie', 'bardzo', 'nietypowe', '.'];-1
['którą', 'ja', 'zrobił', 'em'];0
['menu'];0
['sobie'];0
['swych'];0
['tym', 'miejscu'];0
['całość', 'jest', 'po', 'prostu', 'jednolita'];0
['bardzo'];0
['wakacyjny', ',', 'letni'];0
['mąż', 'nastawiał', 'się', 'na', 'smaczną', 'i', 'oryginalną', 'potrawę', 'z', 'jagnięciną', ',', 'która', 'jest', 'mięsem', 'rarytasowy', 'm', ',', 'tymczasem', 'dostał', 'wymoczone', 'warzywa', 'w', 'znów', 'niesmacznym', 'sosie', 'z', 'mięsem', 'suchym', 'i', 'zupełnie', 'bez', 'smaku', '.'];0
['obsługa', 'bajka'];1
['zdecydowanym'];0
['jedyny', 'minus'];-1
[','];0
['poza', 'tym', 'coraz', 'częściej', 'ubrania', 'które', 'zamawiała', 'm', 'nie', 'były', 'sprawdzane', '-', 'przychodziły', 'pogniecione', ',', 'brudne', 'lub', 'z', 'wadami', '.'];-1
['rewelacyjny'];0
['.'];0
['na', 'mnie'];0
['bardzo', 'spoko'];1
['jego'];0
[','];0
['jakości'];0
['.'];0
['błoto', 'pieniądze'];-1
['maila'];0
['dobrze'];1
['innymi', 'zamkami'];0
"['zwalają', 'widza', 'z', 'nóg', ',', 'tak', 'w', 'tej', 'przytłaczające', 'wręcz', 'nagromadzenie', 'scenariuszowych', 'absurdów', ',', 'reżyserii', 'specjalnej', 'troski', 'i', 'koszmarnego', 'aktorstwa', 'jest', 'tak', 'duże', ',', 'że', 'o', 'każdej', 'poszczególnej', 'scenie', 'można', 'by', 'pisać', 'pracę', 'doktorską', 'pt', '.', '""', 'jak', 'nie', 'kręcić', 'filmów', '""']";-1
['tam'];0
['bardzo', 'kobiece'];1
['zburzyć', 'i', 'zaorać'];0
['obsługa', 'przemiła', ',', 'ceny', 'trochę', 'zbyt', 'wysokie', 'jeśli', 'chodzi', 'o', 'tutejszy', 'rynek'];0
['dobrze', 'się', 'układa'];1
['nie'];0
['Herrera', 'z', 'początku'];0
['moim', 'zdaniem', 'tego', 'typu', 'koktajle', 'to', 'kompletna', 'głupota'];-1
['nosząc', 'je', 'nie', 'czuję', 'się', 'w', 'żaden', 'sposób', 'wyjątkowa'];-1
['natomiast', 'schab', 'z', 'grila', 'z', 'kością', 'dramat', '-', 'owszem', 'widać', ',', 'że', 'mięso', 'dobrego', 'gatunku', 'i', 'świeże', 'ale', 'bez', 'smaku', ',', 'odrobiny', 'przypraw', ',', 'przeciągnięte', 'i', 'wysuszone', 'na', 'wiór', '.'];0
['kilku', 'świetnych', 'recenzjach', 'znajomych'];1
['to', 'nie', 'mój'];-1
['.'];0
['tu'];0
['nie', 'te', 'dobre', 'brzmienie', 'co', 'kiedyś', ',', 'przekombinowane', ',', 'mi', 'się', 'nie', 'podoba'];-1
['korzyści', 'majątkowych'];1
['minus', 'czynna', 'do', '22', 'ale', 'zrozumiałe'];-1
[',', 'że', 'Golden', 'Touch', 'jeszcze', 'u', 'mnie', 'zagości', ',', 'bo', 'już', 'dziś', 'znajduje', 'się', 'w', 'wąskim', 'gronie', 'moich', 'ulubionych', 'zapachów'];1
['pi', 'ma', 'w', 'sobie', 'charakterek', 'i', 'pewną', 'trudną', 'do', 'zdefiniowania', 'klasę', 'i', 'styl', ',', 'coś', 'powtarzalnego', 'w', 'przypadku', 'większości', 'perfum', 'marki', 'Givenchy', '.'];1
['ślicznego'];1
['warty', 'polecenia'];1
['momentami'];0
['kompletnie', 'niezdrowe'];-1
['zrobi', 'może', '2', 'obroty', 'i', 'od', 'razu', 'się', 'wyłącza'];0
['.'];0
['jedyny', 'minus', '-', 'jest', 'to', 'zapach', 'tak', 'popularny', ',', 'że', 'pachnie', 'nim', 'co', 'druga', 'kobieta', ',', 'dlatego', 'np', ':', 'na', 'imprezy', 'decyduję', 'się', 'zawsze', 'na', 'coś', 'bardziej', 'wyróżniającego', '.'];-1
['nie'];0
['nie', 'wytrzymał', 'em', 'podczas', 'testu', 'globalnego', 'i', 'musiałe', 'm', 'iść', 'pod', 'prysznic', ',', 'a', 'testy', 'nadgarstkowe', 'wywołują', 'migreny'];1
[','];0
['niego'];0
['bałaganu'];0
['zmysłowej'];0
['nie'];0
['miłą'];0
['każdego', 'coś', 'fajnego', '-', 'koronki', ',', 'gładkie', ',', 'Snoopy', ',', 'niesnoopy', 'itp', '.', 'itd'];1
['Copeland'];0
['idealny'];0
['skórze'];0
['porównując', 'jedzenie', 'w', 'tym', 'lokalu', 'z', 'tradycyjną', 'kuchnią', 'indyjską'];0
['bardzo'];0
['dziwny'];-1
[',', 'ogórkowa', ')'];0
['bardzo'];0
['nie', 'trzyma', 'biustu'];0
['również'];0
[',', 'na', 'zdjęciu', 'w', 'aukcji'];0
['była'];0
['prezent', 'i', 'randki'];0
['najgorsza', 'drukarnia', 'w', 'jakiejkolwiek', 'był', 'em', ',', 'za', 'każdym', 'razem', 'coś', 'spartolą', '.'];-1
['.'];0
['kadzidła'];0
['wyjątkowe'];1
['się'];0
['jakoś'];0
['.'];0
['dla', 'kobiet', 'zmysłowych', ',', 'romantycznych', 'i', 'seksownych', '.'];0
['.'];0
['są', 'wygodne', 'i', 'nic', 'się', 'z', 'nimi', 'nie', 'dzieje', '.'];1
['cena'];0
['w', 'prezencie'];0
['miso'];0
['niezapomniane', 'doświadczenie'];1
['przebrnięcie', 'przez', 'nią', 'staje', 'się', 'wyzwaniem'];-1
['w', 'porządku'];1
['swojej'];0
['jakość', 'kiepściutka'];-1
[','];0
['z', 'jedzenia', 'trzeba', 'się', 'cieszyć', ',', 'a', 'nie', 'pić', 'obrzydliwie', 'wyglądające', 'pseudo', 'koktajle', 'małego', 'chemika', 'i', 'liczyć', 'na', 'cud'];0
['Sama', 'kompozycja', 'grillowana', 'wołowina', 'z', 'powidłami', 'i', 'kozim', 'serem', 'mega', 'i', 'taki', 'też', 'był', 'by', 'ten', 'burger', 'gdyby', 'nie', 'jego', 'wykonanie', ',', 'jak', 'na', 'czołową', 'burgerownię', 'w', 'Warszawie', 'troszkę', 'się', 'zawiodł', 'em', ',', 'duży', 'plus', 'przy', 'tym', 'wszystkim', 'za', 'obsługę', ',', 'widać', 'że', 'się', 'starają', '.'];0
[',', 'w', 'porównaniu', 'z', 'innymi', 'markami', 'w', 'tej', 'cenie', 'jest', 'po', 'prostu', 'problematyczny', ':'];-1
[','];0
['kompani', ',', 'bardziej', 'jakby', 'z', 'taksówek', 'niż', 'od', 'obsługi', 'klienta', ',', 'co', 'nie', 'ułatwia', 'kontaktu', 'szczególnie', 'późno', 'w', 'nocy', '.'];-1
['niesamowicie'];1
['bardzo'];0
['jednolitego'];0
['.'];0
['najlepszy', 'powod', ',', 'aby', 'opuścić', 'ten', 'bank'];1
['rodzinną'];0
['szybkiego'];0
['łupież', 'to', 'chyba', 'się', 'tym', 'pseudo', '-', 'lekiem', 'żywi', ',', 'mój', 'lekki', 'łupież', 'zamienił', 'się', 'w', 'Tatry', 'zimą'];-1
['dobrze'];1
['szczypie'];0
['na', 'spotkanie', 'z', 'przyjaciółmi'];0
['(', 'klimat', 'loftu', 'i', 'oranżerii', ')', 'w', 'dobrym', 'miejscu', ',', 'podstawową', 'wada', 'to', 'zbyt', 'ciasno', 'ustawione', 'stoliki'];0
['niektórych'];0
[',', 'bo', 'właśnie', 'z', 'nim', 'kojarzy', 'mi', 'się', 'zapach', 'tego', 'kremu'];0
['myślą'];0
['nadają', 'się', 'zarówno', 'na', 'romantyczny', 'wieczór', 'jak', 'i', 'na', 'dyskotekę', '.'];0
['sobie'];0
['się'];0
[',', 'że', 'wydali', 'śmy', 'tyle', 'pieniędzy', 'na', 'coś', ',', 'co', 'nie', 'było', 'podobne', 'do', 'jedzenia'];-1
['nieczułym'];0
['kwiatową'];0
[',', 'że', 'tak', 'jak', 'pisał', 'em'];0
['zachowanie', 'ochrony'];0
['sposób', 'estetyczny'];1
['po', 'czym'];0
['w', 'sobie'];0
['kupna', 'tych', 'perfum'];0
['ta', 'do', 'skóry', 'wrażliwej'];0
['brudne'];0
['-'];0
['na', 'wieczory', 'i', 'spotkania', 'biznesowe'];0
['bardzo'];0
['się'];0
['odpowiedniego', 'wrażenia'];0
['swej', 'dość', 'wygórowanej', 'ceny'];-1
['swoją'];0
['podsumowując', ',', 'ceny', 'nieadekwatne', 'do', 'jakości', ',', 'o', 'ile', 'zupki', 'faktycznie', 'były', 'pyszne', ',', 'o', 'tyle', 'reszta', 'zupełnie', 'bez', 'wyrazu', ',', 'wręcz', 'niesmaczna', '.'];0
['z', 'domieszką', 'cytrusów'];0
['głównie', 'czasem', 'oczekiwania', ',', 'jedzenie', 'dobre', 'niesmak', 'obsługi', 'pozostaje'];0
['no', 'i', 'ten', 'śliczny', 'flakonik', '.'];0
['kolor', 'przypominający', 'whiskey'];0
['Buzka'];0
['sprzedający', 'jak', 'najbardzej', 'do', 'polecenia', ',', 'ale', 'produkt', 'bardzo', 'średniej', 'jakości', 'i', 'źle', 'wyprofilowany', '.'];-1
['bardzo'];0
['bardzo', 'serdecznie'];1
['.'];0
['go'];0
['fajna'];0
['całkowicie'];0
['następne', 'zamówienia'];0
[','];0
['jakaś'];0
['słowem'];0
[','];0
['.'];0
['pytanie', ',', 'czy', 'ksiądz', 'przyznał', 'się', 'do', 'stawianych', 'mu', 'zarzutów'];0
['zamawiam', 'piwo', 'pada', 'kilka', 'pytań'];0
[',', 'bez', 'rewelacji'];-1
[')'];0
['dolce&', 'gabana', 'niczego', 'sobie', 'prześliczny', 'zapach', '.'];0
['.'];0
['jakieś'];0
['.'];0
['stoły', 'i', 'wielki', ',', 'piękny', 'kominek'];1
['miejsce', 'małe', ',', 'ale', 'przytulne', 'z', 'ładnym', 'wnętrzem', '.'];0
['W', 'moim', 'przypadku'];0
['poprzednie'];0
['cenę', ',', 'lokalizację', 'i', 'niezbędne', 'minimum', 'hotelowe'];0
['oglądając', 'sztukę', 'a', 'później', 'jedząc', 'kolację', 'na', 'mieście'];0
['w', 'szczególności'];0
['autotune'];0
['na', 'pewno'];0
['nocny', 'market', 'jest', 'miejscem', 'do', 'którego', 'często', 'wracam', 'z', 'uśmiechem', 'na', 'twarzy', ',', 'niektórzy', 'mogą', 'się', 'czepiać', 'przenośnych', 'toalet', 'albo', 'umywalek', ',', 'ale', 'nie', 'jesteśmy', 'w', 'galerii', 'handlowej', 'tylko', 'na', 'starym', 'dworcu', 'kolejowym', 'mierzcie', 'siły', 'na', 'zamiary'];0
['tak', 'bardzo', 'przeciętne'];0
['pachnie', 'przez', 'cały', 'dzień'];0
['atomizer', 'bardzo', 'dobrze', 'rozpyla', 'perfum'];1
['dla', 'kobiet', 'romantycznych', '.'];0
['mąż'];0
['stanik', 'raczej', 'nie', 'wyeksponuje', 'biustu', ',', 'a', 'ukryje', 'go', 'i', 'odpowiednio', 'podtrzyma', '.'];0
[','];0
['dobrych', 'materiałów'];1
['100', '%'];0
['sztuczne'];0
['nie'];0
['kończąc', 'na', 'zamówieniu'];0
['nietrwały'];0
['zapach', 'nie', 'przyciąga', 'uwagi', ',', 'wydaje', 'się', 'dość', 'nijaki', '.'];0
['o', 'tym'];0
['bardzo', 'fajnym'];1
['też', 'niezbyt', 'rewelacyjnie', 'nawilżona'];-1
[','];0
['okej'];0
['zawartość', 'jakaś', 'inna', ',', 'rzadsza', ',', 'dla', 'mnie', 'okropność', ',', 'tak', 'jakby', 'z', 'jednego', 'opakowania', 'zrobiono', 'dwa', 'nie', 'mam', 'pojęcia', 'czym', '”', 'ulepszając', '”', 'zawartość', '.'];-1
['pewnością'];0
['miejsce', 'małe'];0
['.'];0
['inne', ',', 'kolorowe', ',', 'świeże', ',', 'patchworkowe', ',', 'bardzo', 'mi', 'przypadły', 'gustu'];1
['się'];0
['ma', 'bardzo', 'fajny', 'fason', 'i', 'kolory', '.'];0
['za', 'darmo', 'by', 'm', 'ich', 'nie', 'chciała', ',', 'a', 'co', 'dopiero', 'za', 'taką', 'cenę'];-1
[','];0
['obsługi'];0
[','];0
['wesołe'];1
[','];0
['dwie', 'młode', 'istoty', 'patrzyły', 'sobie', 'w', 'oczy', 'i', 'nagle', 'zaczęły', 'się', 'uśmiechać', 'ku', 'sobie', 'radośnie', '.'];0
['tutaj', 'mamy', 'pseudo', 'inteligencki', 'bełkot', 'na', 'temat', 'składania', 'sylab', '(', 'zamiast', 'prosto', 'to', 'przedstawić', 'graficznie', ',', 'to', 'dorzucili', 'jakieś', 'bohomazy', 'i', 'tyle', ')', ',', 'mieszanie', 'transkrypcji', 'i', 'paskudną', 'czcionkę', '–', 'w', 'dłuższych', 'zdaniach', 'niektóre', 'znaki', 'potrafią', 'się', 'ze', 'sobą', 'zlewać', 'i', 'są', 'niewyraźne', '.'];0
['tylko'];0
['baaardzo'];0
[','];0
['klienta'];0
['piękną'];1
['zamiary'];0
['na', 'scenie'];0
['Calvin', 'klein', 'eternity'];0
['w', 'tym', 'sezonie'];0
[',', 'niestety', 'tyle', 'jeśli', 'chodzi', 'o', 'plusy', ',', 'poza', 'tym', 'żenujący', 'poziom', 'technologiczny', ',', 'tragiczny', 'management', ',', 'typowa', 'korporacyjność', ',', 'codzienne', 'absurdy', ',', 'zero', 'możliwości', 'rozwoju'];-1
['słodko'];0
['się'];0
['szału', 'w', 'porównaniu', 'z', 'htc'];0
['tym'];0
['.'];0
['nuty', 'lekkie', ',', 'świeże'];1
['w', 'paskudnym', 'języku'];-1
['za', 'szybko'];-1
['pieniędzy'];0
['się'];0
['na', 'zamówieniu'];0
['dla', 'pewniej', 'siebie', 'młodej', 'kobiety', 'niż', 'nastolatki'];0
['baaardzo'];1
['zniesmaczona'];0
['komunikacja', 'z', 'nimi'];0
['bardzo'];0
['zmysłowe', ',', 'haftowane', 'kwiaty', ',', 'czyli', 'biustonosz', 'Gabriella'];1
['m'];0
['.'];0
['mase', 'ciezkich', 'powiklan'];-1
[','];0
['na', 'twoim', 'urządzeniu'];0
['tłustego', ',', 'niedobrego'];-1
['filmy', 'umieszczane', 'w', 'sieci', 'przez', 'młodych', 'internautów'];0
['ich', 'pierścionki', 'zaręczynowe'];0
['.'];0
['moje'];0
['to', 'ukochane', 'perfumy', 'moje', 'i', 'mojego', 'męża', '.'];0
['piękny'];0
['tego', 'miejsca'];0
['porządeczku'];0
['niż', 'przeciętny', 'płyn', 'micelarny'];0
['.'];0
['Hanksa'];0
['nie'];0
['przy', 'większym', 'dekolcie'];0
"['o', 'każdej', 'poszczególnej', 'scenie', 'można', 'by', 'pisać', 'pracę', 'doktorską', 'pt', '.', '""', 'jak', 'nie', 'kręcić', 'filmów', '""']";-1
['bardzo', 'ciekawy'];0
['go'];0
['się'];0
['bardzo', 'polecam', ',', 'mam', 'wrażenie', 'że', 'czasy', 'świetności', 'tej', 'galerii', 'minęły', 'ale', 'znajduje', 'się', 'w', 'bardzo', 'dobrym', 'miejscu', 'przez', 'co', 'nie', 'traci', 'na', 'klientach'];1
['.'];0
['prawdziwy'];1
['jednak'];0
['niestety'];-1
['twarzy', ',', 'niektórzy', 'mogą', 'się', 'czepiać', 'przenośnych', 'toalet', 'albo', 'umywalek'];-1
['się'];0
[','];0
['duże', 'kubki', 'na', 'kawę'];0
['z', 'lokalu'];0
['wręcz', 'intymny', ',', 'łagodny'];0
[',', 'porcja', 'jak', 'dla', 'wielkiego', 'chłopa', 'plus', 'świetna', 'obsługa', 'która', 'z', 'uśmiechem', 'odpowie', 'na', 'wszystkie', 'pytania'];1
['nie'];0
['.'];0
['kształt', 'flakonika'];0
['gdzie'];0
['nie'];0
['doskonale', 'obci', 'ska', 'i', 'tuszuje', 'boczki', ',', 'ładnie', 'zbiera', 'i', 'unosi', 'biust', '.'];0
['z', 'silnym', 'charakterem'];1
['poeta'];0
['w', 'toaletach', 'nie', 'było', 'prądu'];0
['jednak'];0
['obrocie', 'gospodarczym'];0
[','];0
['świetnie'];1
['co', 'pełnowymiarowa', 'flaszka'];0
[',', 'moi', 'goście', 'chwalili', 'bardzo', ',', 'nie', 'jedzcie', 'go', 'tylko', 'na', 'zimno', 'bo', 'jak', 'wystygnie', 'i', 'postoi', 'to', 'jest', 'niedobre'];0
['dobierać', 'według', 'osobowości'];0
['którą'];0
['to', 'się', 'wpasować', 'i', 'być', 'mu', 'tam', 'dobrze'];1
['w', 'następnym', 'zamówieniu'];0
['już', 'dość', 'dawno'];0
['ochrona', 'i', 'szatnia', 'dno', 'totalne', '-', 'bez', 'grosza', 'kultury', ',', 'nie', 'ogarniający', 'swojej', 'pracy', '.'];0
['słodkim'];1
['na', 'takich', 'porządnych', 'ludzi', ',', 'którzy', 'dali', 'nam', 'dach', 'nad', 'głową', 'i', 'przysłowiowy', 'talerz', 'zupy'];0
[','];0
['do', 'nieba'];0
['względu', 'na', 'jego', 'ostrą', ',', 'wibrującą', 'nutę'];0
['na', 'ekran'];0
['zbytnio'];0
['za', 'każdym', 'kolejnym', 'razem'];0
['bardzo'];0
['przyszła', 'niekompletna', 'po', 'wysłaniu', 'kilku', 'maili', 'raczyli', 'odpisać', 'że', 'maja', 'jakieś', 'problemy', 'z', 'logistyka'];-1
['chyba', 'najbardziej', 'znana'];0
['dotyczącymi', 'bezpiecznego', 'korzystania', 'z', 'dróg', 'i', 'stosowania', 'znaczków', 'odblaskowych'];0
['odpowiednio'];0
['kwaśnica'];0
['ładne', 'dekoracje', 'świąteczne', ',', 'też', 'dużo', 'eleganckich', 'i', 'szykownych', 'dodatków', 'do', 'domu'];1
[','];0
['tam', 'normalnie', 'posiedzieć'];0
"['W', 'rezultacie', 'powstają', 'twory', 'takie', 'jak', 'Skyrim', ';', 'produkcje', 'o', 'słabych', 'wątkach', 'fabularnych', ',', 'bezpłciowych', 'protagonista', 'ch', ',', 'którzy', 'nic', 'sobą', 'nie', 'reprezentują', 'i', 'płytkich', 'bohaterach', 'pobocznych', ',', 'czasem', 'w', 'ogóle', 'bez', 'charakteru', '.']";0
['.'];0
['niewydolny'];0
[','];0
['się', 'oczywiście', 'zastanawiać', ',', 'co', 'młodego', 'Johnsona', 'tak', 'pchało', 'do', 'faszyzmu', 'czy', 'nazizmu'];0
['inne', ',', 'kolorowe', ',', 'świeże', ',', 'patchworkowe', ',', 'bardzo', 'mi', 'przypadły', 'do', 'gustu'];1
['bardzo', 'skromnie'];0
[',', 'że', 'jeden', 'model', 'źle', 'na', 'mnie', 'leży', 'zwrot', 'odbył', 'się', 'bez', 'problemu'];0
['tej', 'wody'];0
['danych'];0
[','];0
['w', 'Warszawie'];0
['jego', 'bryła'];0
['w', 'internecie'];0
['nie'];0
['od', 'niego'];0
['niespodziewanie', 'szybka'];1
['sałatki', 'smaczne'];1
['lat'];0
"[',', 'iż', '""', 'restauracja', '""', 'wychodzi', 'z', 'założenia', ',', 'że', 'nocą', 'można', 'dowieźć', 'klientom', 'byle', 'co', 'i', 'drogo']";-1
['Stanisław', 'kuźnik'];0
['to'];0
['będą'];0
[','];0
['lekko'];0
['nie'];0
['rynku'];0
['zarzucenia'];0
['oko', 'kobiety', 'jako', 'opinia'];0
['polecam', 'szczególnie', 'na', 'prezent', 'dla', 'mężczyzn', 'od', '20', 'i', 'więcej'];0
['się'];0
['nie', 'jestem', 'jej', 'wielką', 'fanką', ',', 'zwłaszcza', 'w', 'połączeniu', 'z', 'sitowiem', 'i', 'mokrym', 'zielskiem', ',', 'a', 'jednak', 'całość', 'urzeka', 'mnie', '.'];1
['renomowanej', 'marki', 'jaką'];1
['firmy', 'do', 'klienta'];0
['może', 'i', 'koktajle', 'odchudzają', ',', 'ale', 'z', 'pewnością', 'nie', 'wnoszą', 'niczego', 'dobrego', 'w', 'nasze', 'życie'];-1
[',', 'z', 'której', 'ciężko', 'wydobyć', 'resztki'];-1
['Baggio'];0
['źle'];0
['w', 'ten', 'sposób', 'się', 'nie', 'przepłaci'];0
['zupełnie'];0
['nie', 'wygładza', 'jakoś', 'szczególnie'];0
['ich', 'nie', 'przesusza'];0
['mój', 'faworyt'];1
['do', 'życzenia'];0
['nie', 'wyroznia', 'j', 'sposrod', 'innych', 'lokali', 'w', 'stolicy'];0
['w', 'przeciwieństwie', 'do', 'wód', 'toaletowych', ',', 'czy', 'innych', 'perfum'];0
['wtedy'];0
['nieba'];0
['po', 'polsku'];0
['.'];0
['dynamiką', 'i', 'słodką', 'elegancją'];0
['tego', 'kobiety', 'go', 'uwielbiają'];1
['uwielbiam', 'bazylię', 'i', 'często', 'kupuję', 'ją', 'w', 'sklepie', 'w', 'doniczce'];1
['z', 'wolna'];0
['ze', 'średniej', 'półki', 'cenowej'];0
['nie', 'drapie'];1
['pewnie'];0
['początek', 'jest', 'kiepski', ',', 'nieco', 'duszący', '.'];0
[',', 'że', 'tak', 'zdolny', 'i', 'błyskotliwy', 'pisarz', 'popełnił', 'tak', 'słabą', 'wręczę', 'żenującą', 'książkę', ',', 'być', 'może', 'ktoś', 'podmienił', 'autora'];0
[',', 'jednak', 'nie', 'podrażniającą', 'nosa'];0
['jest', 'wyrafinowany', 'i', 'nie', 'jest', 'przekombinowany', ',', 'co', 'często', 'spotyka', 'perfumy', 'które', 'mają', 'dużo', 'składników', ',', 'szczególnie', 'kwiatowych', '.'];1
['-', 'często', 'słyszy', 'się', 'o', 'konfliktach', 'narciarzy', 'ze', 'związkami', 'sportowymi', 'w', 'sprawach', 'sprzętu', '.'];0
[','];0
['łatwiznę'];0
['chyba'];0
['naszej'];0
[','];0
['wiele'];0
['w', 'każdym', 'szczególe'];0
['jeżeli', 'ktoś', 'już', 'zdecyduje', 'się', 'na', 'wydanie', 'na', 'nie', 'części', 'oszczędności', ',', 'z', 'pewnością', 'się', 'nie', 'zawiedzie', '.'];0
['polecam', 'dla', 'każdego', 'mężczyzny', '.'];1
['.'];0
[','];0
['walizka'];0
['się'];0
['.'];0
['ten'];0
['stolików'];0
['za', 'wysoka', 'jak', 'na', 'taka', 'wodę'];-1
['i'];0
['.'];0
['bardzo'];0
['środku'];0
['jakiś'];0
['mam', 'wersje', 'do', 'skóry', 'wrażliwej'];0
['nie'];0
['smaczne'];0
['się'];0
['niej'];0
['we', 'krwi'];0
['jest', 'cisza'];0
['jeden', 'z', 'najpiękniejszych', 'gatunków', 'o', 'wspaniałym', 'jesiennym', 'przebarwieniu', 'liści', ',', 'również', 'obficie', 'owocujący'];0
['odkrywają', 'siłę', 'fascynacji', 'i', 'wzajemnego', 'przyciągania', 'siebie'];0
['atrakcyjnej', 'kolorystyce'];1
['jest', 'czyszczony', 'po', 'każdym', 'sprzątaniu', 'domu', 'to', 'działa', 'jakby', 'był', 'bez', 'mocy'];0
['nieprzyjemny'];0
['triumph'];0
['się'];0
['mam', 'stamtąd', 'fajną', 'maselniczkę', 'w', 'kształcie', 'puszki', 'i', 'śliczny', 'kryształowy', 'flakon'];1
['właściwie', 'nie', 'ma', 'wyboru', 'rozmiarów'];-1
['się'];0
['twarzy'];0
['4', ',', '5', 'k'];0
['bardzo'];0
['spokojnego', 'snu'];0
['zaraz', 'po', 'nałożeniu', 'skóra', 'się', 'lepi', ',', 'po', 'czasie', 'krem', 'się', 'ściera', 'i', 'wtedy', 'mam', 'wrażenie', ',', 'że', 'cera', 'jest', 'wtedy', 'bardzo', 'sucha'];0
